Buy/Sell Threshold 0.0066 within a look ahead day count: 1
Technical Indicators: ['SMA_10', 'EMA_10', 'bb_upper', 'bb_lower', 'bb_width', 'close']
Number of stocks with a positive gain 500
Number of stocks with a negative gain 0
Sum of the Top 100 portfolios: 1666989.8702003155
Sum of the Bottom 100 portfolios: 677697.0637406347
SMCI.csv: {'final_portfolio_value': 66439.39199852772, 'total_trades': 127}
LVS.csv: {'final_portfolio_value': 8660.085152962798, 'total_trades': 91}
JPM.csv: {'final_portfolio_value': 8640.53049458978, 'total_trades': 108}
TECH.csv: {'final_portfolio_value': 8638.002194955192, 'total_trades': 121}
ABT.csv: {'final_portfolio_value': 8628.86040617762, 'total_trades': 91}
O.csv: {'final_portfolio_value': 8618.417449067058, 'total_trades': 111}
SPG.csv: {'final_portfolio_value': 8613.168084547535, 'total_trades': 116}
DTE.csv: {'final_portfolio_value': 8610.576634462983, 'total_trades': 116}
CZR.csv: {'final_portfolio_value': 8605.684110346507, 'total_trades': 68}
KIM.csv: {'final_portfolio_value': 8587.524956607656, 'total_trades': 109}
CME.csv: {'final_portfolio_value': 8564.194596099835, 'total_trades': 98}
WRB.csv: {'final_portfolio_value': 8548.102097831066, 'total_trades': 105}
SO.csv: {'final_portfolio_value': 8545.88336552944, 'total_trades': 88}
JKHY.csv: {'final_portfolio_value': 8532.310177053943, 'total_trades': 101}
TROW.csv: {'final_portfolio_value': 8515.58583189725, 'total_trades': 104}
PANW.csv: {'final_portfolio_value': 8495.468846681671, 'total_trades': 64}
SRE.csv: {'final_portfolio_value': 8466.571040254199, 'total_trades': 113}
EQR.csv: {'final_portfolio_value': 8464.036532456817, 'total_trades': 107}
NDAQ.csv: {'final_portfolio_value': 8463.113840329293, 'total_trades': 112}
IP.csv: {'final_portfolio_value': 8441.939056914542, 'total_trades': 115}
HII.csv: {'final_portfolio_value': 8415.320254175283, 'total_trades': 80}
TER.csv: {'final_portfolio_value': 8414.560761833109, 'total_trades': 112}
MTD.csv: {'final_portfolio_value': 8383.875355407597, 'total_trades': 160}
CVS.csv: {'final_portfolio_value': 8372.471449952724, 'total_trades': 126}
BF-B.csv: {'final_portfolio_value': 8369.572937824414, 'total_trades': 125}
GPN.csv: {'final_portfolio_value': 8305.456939942946, 'total_trades': 90}
CTVA.csv: {'final_portfolio_value': 8292.441228568969, 'total_trades': 31}
ETR.csv: {'final_portfolio_value': 8257.43639967386, 'total_trades': 108}
CF.csv: {'final_portfolio_value': 8226.777327165966, 'total_trades': 134}
SJM.csv: {'final_portfolio_value': 8217.737562805041, 'total_trades': 74}
TSN.csv: {'final_portfolio_value': 8207.088317520393, 'total_trades': 120}
UDR.csv: {'final_portfolio_value': 8181.841071882128, 'total_trades': 122}
ESS.csv: {'final_portfolio_value': 8169.871567286624, 'total_trades': 105}
DVA.csv: {'final_portfolio_value': 8165.2777841601355, 'total_trades': 96}
HRL.csv: {'final_portfolio_value': 8151.156803521391, 'total_trades': 120}
WY.csv: {'final_portfolio_value': 8142.914441649853, 'total_trades': 119}
BA.csv: {'final_portfolio_value': 8135.153005140019, 'total_trades': 121}
NEM.csv: {'final_portfolio_value': 8119.56908138138, 'total_trades': 122}
FRT.csv: {'final_portfolio_value': 8092.437490497128, 'total_trades': 88}
TEL.csv: {'final_portfolio_value': 8087.327193831329, 'total_trades': 93}
BIIB.csv: {'final_portfolio_value': 8054.571851696648, 'total_trades': 106}
HST.csv: {'final_portfolio_value': 8024.514790763728, 'total_trades': 111}
ANSS.csv: {'final_portfolio_value': 8015.510642324814, 'total_trades': 104}
TMUS.csv: {'final_portfolio_value': 7989.78161672312, 'total_trades': 85}
BBWI.csv: {'final_portfolio_value': 7968.800270629712, 'total_trades': 116}
LYB.csv: {'final_portfolio_value': 7966.1569685407885, 'total_trades': 67}
CTSH.csv: {'final_portfolio_value': 7936.155867632858, 'total_trades': 96}
KMB.csv: {'final_portfolio_value': 7883.053140878447, 'total_trades': 126}
CSX.csv: {'final_portfolio_value': 7879.072372385713, 'total_trades': 89}
PPL.csv: {'final_portfolio_value': 7852.47603414622, 'total_trades': 99}
FI.csv: {'final_portfolio_value': 7844.632468981498, 'total_trades': 91}
TYL.csv: {'final_portfolio_value': 7837.504894531112, 'total_trades': 114}
NKE.csv: {'final_portfolio_value': 7808.325897248501, 'total_trades': 107}
DIS.csv: {'final_portfolio_value': 7796.560869285563, 'total_trades': 128}
MHK.csv: {'final_portfolio_value': 7782.934192829712, 'total_trades': 118}
CLX.csv: {'final_portfolio_value': 7768.596642521581, 'total_trades': 146}
DHR.csv: {'final_portfolio_value': 7752.112743661614, 'total_trades': 116}
VRSK.csv: {'final_portfolio_value': 7745.876464806705, 'total_trades': 85}
MAS.csv: {'final_portfolio_value': 7743.373435694765, 'total_trades': 128}
CSGP.csv: {'final_portfolio_value': 7661.224415147611, 'total_trades': 95}
TSLA.csv: {'final_portfolio_value': 7655.233170673988, 'total_trades': 93}
GPC.csv: {'final_portfolio_value': 7640.597716831048, 'total_trades': 128}
EVRG.csv: {'final_portfolio_value': 7635.456320215046, 'total_trades': 133}
ACN.csv: {'final_portfolio_value': 7620.5250739845815, 'total_trades': 110}
PEP.csv: {'final_portfolio_value': 7604.3163969549205, 'total_trades': 107}
MDT.csv: {'final_portfolio_value': 7597.694243104941, 'total_trades': 106}
FAST.csv: {'final_portfolio_value': 7593.564065015983, 'total_trades': 101}
VRSN.csv: {'final_portfolio_value': 7580.0308266551065, 'total_trades': 110}
UNH.csv: {'final_portfolio_value': 7551.812302679999, 'total_trades': 96}
ALGN.csv: {'final_portfolio_value': 7548.520501880878, 'total_trades': 108}
AVB.csv: {'final_portfolio_value': 7544.902589862292, 'total_trades': 116}
TGT.csv: {'final_portfolio_value': 7527.357071687947, 'total_trades': 124}
BAC.csv: {'final_portfolio_value': 7525.0496604395275, 'total_trades': 129}
ES.csv: {'final_portfolio_value': 7512.059503665521, 'total_trades': 120}
JBL.csv: {'final_portfolio_value': 7471.605336570128, 'total_trades': 108}
EFX.csv: {'final_portfolio_value': 7405.79201389255, 'total_trades': 134}
IVZ.csv: {'final_portfolio_value': 7380.679186901822, 'total_trades': 117}
EBAY.csv: {'final_portfolio_value': 7348.597274502709, 'total_trades': 115}
MMM.csv: {'final_portfolio_value': 7313.12879213172, 'total_trades': 126}
DGX.csv: {'final_portfolio_value': 7299.4850371947505, 'total_trades': 124}
EXC.csv: {'final_portfolio_value': 7246.975355210794, 'total_trades': 97}
TFC.csv: {'final_portfolio_value': 7233.775492793732, 'total_trades': 112}
SYY.csv: {'final_portfolio_value': 7233.196396287215, 'total_trades': 112}
PNC.csv: {'final_portfolio_value': 7215.887008087924, 'total_trades': 103}
VICI.csv: {'final_portfolio_value': 7212.127944295071, 'total_trades': 35}
MSCI.csv: {'final_portfolio_value': 7195.48003393786, 'total_trades': 89}
CAG.csv: {'final_portfolio_value': 7176.178417585768, 'total_trades': 133}
KEYS.csv: {'final_portfolio_value': 7175.260898179444, 'total_trades': 57}
INTC.csv: {'final_portfolio_value': 7146.112722313625, 'total_trades': 101}
HAS.csv: {'final_portfolio_value': 7134.456482500138, 'total_trades': 116}
DLR.csv: {'final_portfolio_value': 7099.572055965726, 'total_trades': 116}
CE.csv: {'final_portfolio_value': 6993.326027795497, 'total_trades': 126}
WBA.csv: {'final_portfolio_value': 6965.314948520382, 'total_trades': 127}
ZBRA.csv: {'final_portfolio_value': 6922.531649943329, 'total_trades': 129}
POOL.csv: {'final_portfolio_value': 6922.483780339555, 'total_trades': 128}
BXP.csv: {'final_portfolio_value': 6898.0314062999405, 'total_trades': 105}
SWKS.csv: {'final_portfolio_value': 6857.6835420134175, 'total_trades': 123}
SPGI.csv: {'final_portfolio_value': 6808.879971667938, 'total_trades': 101}
JCI.csv: {'final_portfolio_value': 6808.384710259433, 'total_trades': 117}
SWK.csv: {'final_portfolio_value': 6799.582664526909, 'total_trades': 133}
QCOM.csv: {'final_portfolio_value': 6782.543734634671, 'total_trades': 110}
UPS.csv: {'final_portfolio_value': 6729.019184374831, 'total_trades': 104}
TDY.csv: {'final_portfolio_value': 6723.61908093563, 'total_trades': 121}
TRMB.csv: {'final_portfolio_value': 6704.652685418427, 'total_trades': 110}
IFF.csv: {'final_portfolio_value': 6697.516108138635, 'total_trades': 117}
CPT.csv: {'final_portfolio_value': 6654.25515178809, 'total_trades': 122}
DG.csv: {'final_portfolio_value': 6535.631955920595, 'total_trades': 102}
MAA.csv: {'final_portfolio_value': 6519.9546101038, 'total_trades': 108}
AMT.csv: {'final_portfolio_value': 6509.95978778189, 'total_trades': 106}
ULTA.csv: {'final_portfolio_value': 6489.296313061477, 'total_trades': 81}
BBY.csv: {'final_portfolio_value': 6487.611009738704, 'total_trades': 121}
ETSY.csv: {'final_portfolio_value': 6475.994774207391, 'total_trades': 65}
FIS.csv: {'final_portfolio_value': 6463.927779068245, 'total_trades': 120}
NFLX.csv: {'final_portfolio_value': 6454.053202786903, 'total_trades': 102}
MOS.csv: {'final_portfolio_value': 6357.514012116286, 'total_trades': 122}
MKTX.csv: {'final_portfolio_value': 6319.043518483568, 'total_trades': 117}
MOH.csv: {'final_portfolio_value': 6293.141953093103, 'total_trades': 109}
FFIV.csv: {'final_portfolio_value': 6258.9249687214515, 'total_trades': 99}
EXR.csv: {'final_portfolio_value': 6207.35695992166, 'total_trades': 130}
BAX.csv: {'final_portfolio_value': 6200.039627555691, 'total_trades': 102}
RVTY.csv: {'final_portfolio_value': 6148.710048998771, 'total_trades': 128}
CRM.csv: {'final_portfolio_value': 6130.467256858688, 'total_trades': 107}
PFG.csv: {'final_portfolio_value': 6121.0964111322255, 'total_trades': 131}
RMD.csv: {'final_portfolio_value': 6058.983552338322, 'total_trades': 110}
PPG.csv: {'final_portfolio_value': 6052.972570092638, 'total_trades': 99}
CHRW.csv: {'final_portfolio_value': 5977.2688642229905, 'total_trades': 105}
CBRE.csv: {'final_portfolio_value': 5969.833784118267, 'total_trades': 79}
AAL.csv: {'final_portfolio_value': 5936.470111114922, 'total_trades': 98}
IDXX.csv: {'final_portfolio_value': 5771.412287491105, 'total_trades': 120}
CCI.csv: {'final_portfolio_value': 5604.942947864636, 'total_trades': 118}
PFE.csv: {'final_portfolio_value': 5569.130006973266, 'total_trades': 107}
WST.csv: {'final_portfolio_value': 5459.057041747078, 'total_trades': 118}
SBAC.csv: {'final_portfolio_value': 5256.401176721682, 'total_trades': 92}
WBD.csv: {'final_portfolio_value': 5238.110927361674, 'total_trades': 127}
F.csv: {'final_portfolio_value': 5161.861722884575, 'total_trades': 129}
FTNT.csv: {'final_portfolio_value': 5116.552069177789, 'total_trades': 126}
DOC.csv: {'final_portfolio_value': 5009.964021029569, 'total_trades': 103}
ENPH.csv: {'final_portfolio_value': 5005.751944123044, 'total_trades': 112}
MTCH.csv: {'final_portfolio_value': 4970.979607706236, 'total_trades': 121}
PARA.csv: {'final_portfolio_value': 4832.963057532591, 'total_trades': 123}
CHTR.csv: {'final_portfolio_value': 4193.647550235449, 'total_trades': 108}
GNRC.csv: {'final_portfolio_value': 4042.906091388225, 'total_trades': 110}
EL.csv: {'final_portfolio_value': 3585.2373826554017, 'total_trades': 117}
